정류소명,영문명,시도,구군,동,경도,위도,경유노선수,경유노선
동대구역복합환승센터건너,Dong-Daegu Station Transfer Center Complex,대구광역시,동구,신천4동,128.630105,35.87736167,13,156+399+402+413+425+55+555+651+708+818+937+동구1+순환2
더샵디어엘로아파트,The Sharp Dearelo Apts,대구광역시,동구,신천4동,128.6316983,35.869255,8,399+402+518+55+555+818+급행5+순환2
경북아파트앞(신천동),Sincheon Gyeongbuk Apts,대구광역시,동구,신천4동,128.6328395,35.87639553,8,402+425+55+555+651+708+937+순환2
팔공정보문화센터건너,Palgong Information Culture Center,대구광역시,동구,신천4동,128.634368,35.87407742,8,402+425+55+555+651+708+937+순환2
영남일보건너,Yeongnam Ilbo,대구광역시,동구,신천4동,128.6264777,35.86910878,6,399+814+8140+818+북구6+수성4
동부소방서건너,Dongbu Fire Station,대구광역시,동구,신천4동,128.625734,35.87516907,5,399+814+8140+북구6+수성4
효신초등학교앞,Hyosin Elementary School,대구광역시,동구,신천4동,128.6337563,35.87147568,7,399+402+518+55+555+818+순환2
동대구역(2번출구)건너,Dongdaegu Station,대구광역시,동구,신천4동,128.62839,35.87692,2,650+직행2
율하역(4번출구),Yulha Station,대구광역시,동구,안심1동,128.6939936,35.86843775,6,518+618+651+719+동구10+북구3
율하역(5번출구),Yulha Station,대구광역시,동구,안심1동,128.693665,35.86912167,5,518+618+651+719+동구10
안심주공1단지건너,Ansim Jugong Apts 1,대구광역시,동구,안심1동,128.6976839,35.86727247,5,518+618+651+719+동구10
율하교동편1,Yulha-gyo(Bridge),대구광역시,동구,안심1동,128.6993818,35.87326112,10,55+555+708+802+805+814+818+836+동구10+동구5
율하교동편2,Yulha-gyo(Bridge),대구광역시,동구,안심1동,128.6999483,35.87336667,9,55+555+708+802+805+814+818+836+동구10
반야월시장1,Banyawol Market,대구광역시,동구,안심1동,128.7044591,35.87270057,10,55+555+708+802+805+814+818+836+급행5+동구10
반야월시장2,Banyawol Market,대구광역시,동구,안심1동,128.7039383,35.87291333,10,55+555+708+802+805+814+818+836+급행5+동구10
대구파라곤프레스티지아파트,Daegu Paragon Prestige Apt,대구광역시,동구,안심1동,128.70823,35.87244,9,55+555+708+802+805+814+818+836+동구10
신기역(화성타운앞),Singi Station,대구광역시,동구,안심1동,128.7023017,35.866745,6,518+618+651+719+동구10+직행1
신기역(화성타운건너),Singi Station,대구광역시,동구,안심1동,128.7025563,35.86649532,9,518+618+651+719+동구10+북구3+수성3+수성3-1+직행1
안심주공2단지앞,Ansim Jugong Apts 2,대구광역시,동구,안심1동,128.6995786,35.8668414,5,518+618+651+719+동구10
안심주공1단지앞,Ansim Jugong Apts 1,대구광역시,동구,안심1동,128.6976656,35.86703797,5,518+618+651+719+동구10
반야월모란1차아파트,Banyawol Moran 1-cha Apts,대구광역시,동구,안심1동,128.7070167,35.86624167,8,518+618+651+719+동구10+북구3+수성3+수성3-1
안심중학교건너,Ansim Middle School,대구광역시,동구,안심1동,128.7072667,35.86599667,8,518+618+651+719+동구10+북구3+수성3+수성3-1
율하휴먼시아6단지앞,Yulha Humansia Apts 6,대구광역시,동구,안심1동,128.6945496,35.86385778,1,북구3
율하휴먼시아6단지건너,Yulha Humansia Apts 6,대구광역시,동구,안심1동,128.6937591,35.8637784,1,북구3
율하휴먼시아8단지앞,Yulha Humansia Apts 8,대구광역시,동구,안심1동,128.6990483,35.86348833,1,북구3
율원초등학교앞,Yulwon Elementary School,대구광역시,동구,안심1동,128.7013567,35.865155,3,북구3+수성3+수성3-1
율원초등학교건너,Yulwon Elementary School,대구광역시,동구,안심1동,128.7015362,35.86503058,3,북구3+수성3+수성3-1
율하휴먼시아9단지앞,Yulha Humansia Apts 9,대구광역시,동구,안심1동,128.6990274,35.8632827,1,북구3
율하역(2번출구),Yulha Station,대구광역시,동구,안심1동,128.691705,35.86902667,2,수성3+수성3-1
율하근린공원건너,Yulha Neighborhood Park,대구광역시,동구,안심1동,128.6917533,35.86820333,2,수성3+수성3-1
율하휴먼시아5단지건너,Yulha Humansia Apts 5,대구광역시,동구,안심1동,128.6905183,35.86405333,3,북구3+수성3+수성3-1
율하휴먼시아5단지앞,Yulha Humansia Apts 5,대구광역시,동구,안심1동,128.6907308,35.86396387,3,북구3+수성3+수성3-1
율원중학교앞,Yulwon Middle School,대구광역시,동구,안심1동,128.7012387,35.86140857,2,수성3+수성3-1
율원중학교건너,Yulwon Middle School,대구광역시,동구,안심1동,128.7010668,35.8615393,2,수성3+수성3-1
율금초등학교앞,Yulgeum Elementary School,대구광역시,동구,안심1동,128.6924853,35.86191585,2,수성3+수성3-1
율하체육공원앞,Yulha Sports Park,대구광역시,동구,안심1동,128.6951705,35.86064457,2,수성3+수성3-1
율하선수촌2단지앞,Yulha Seonsuchon Apts 2,대구광역시,동구,안심1동,128.6948811,35.86087753,2,수성3+수성3-1
율금초등학교건너,Yulgeum Elementary School,대구광역시,동구,안심1동,128.6927739,35.86190705,2,수성3+수성3-1
율하롯데캐슬탑클래스앞,Yulha lottecastle Topclass,대구광역시,동구,안심1동,128.692905,35.86719667,3,북구3+수성3+수성3-1
율하롯데캐슬탑클래스건너,Yulha Lottecastle Topclass,대구광역시,동구,안심1동,128.6926096,35.86700857,3,북구3+수성3+수성3-1
율하고가교1,Yulha Elevated Bridge1,대구광역시,동구,안심1동,128.6930411,35.87011837,3,동구10+동구5+북구3
안심도서관1(서편),Ansim Public Library,대구광역시,동구,안심1동,128.6997217,35.85990667,2,수성3+수성3-1
안심도서관2(서편),Ansim Public Library,대구광역시,동구,안심1동,128.6997183,35.85973,2,수성3+수성3-1
은하타운건너,Eunha Town,대구광역시,동구,안심2동,128.6744994,35.87531173,9,156+518+55+555+651+708+802+814+북구3
은하타운앞,Eunha Town,대구광역시,동구,안심2동,128.674575,35.87563167,3,156+708+북구3
강변동서마을앞,Gangbyeon Dongseo Maeul Apts,대구광역시,동구,안심2동,128.6788323,35.87488957,10,156+518+55+555+651+708+802+814+급행5+북구3
용계삼거리1,Yonggye (3) Junction,대구광역시,동구,안심2동,128.6845282,35.87549123,13,518+55+555+618+651+708+719+802+805+814+818+836+동구5
율하남교2,Yulhanamgyo(Bridge),대구광역시,동구,안심2동,128.6906634,35.87198138,4,518+618+651+719
LG물류센터건너,LG Logistics Center,대구광역시,동구,안심2동,128.6909933,35.873955,9,55+555+708+802+805+814+818+836+북구3
LG물류센터앞,LG Logistics Center,대구광역시,동구,안심2동,128.6895328,35.8742022,10,55+555+708+802+805+814+818+836+동구5+북구3
정동고등학교건너,Jeongdong High School,대구광역시,동구,안심2동,128.69503,35.87360367,10,55+555+708+802+805+814+818+836+급행5+북구3
정동고등학교앞,Jeongdong High School,대구광역시,동구,안심2동,128.6946379,35.87375248,11,55+555+708+802+805+814+818+836+급행5+동구5+북구3
용계역(1번출구),Yonggye Station,대구광역시,동구,안심2동,128.6806968,35.87660355,13,518+55+555+618+651+719+802+805+814+818+836+동구1+동구1-1
용계역(2번출구),Yonggye Station,대구광역시,동구,안심2동,128.6806746,35.87637257,7,618+719+805+818+836+동구1+동구1-1
백자맨션건너,Baekja Mansion,대구광역시,동구,안심2동,128.6775849,35.87754448,14,518+55+555+618+651+719+802+805+814+818+836+급행5+동구1+동구1-1
백자맨션앞,Baekja Mansion,대구광역시,동구,안심2동,128.6765476,35.87762082,7,618+719+805+818+836+동구1+동구1-1
용계삼거리3,Yonggye (3) Junction,대구광역시,동구,안심2동,128.6849273,35.87506125,6,55+555+708+802+814+북구3
강변동서마을건너,Gangbyeon Dongseo Maeul Apts,대구광역시,동구,안심2동,128.6788752,35.87527082,3,156+708+북구3
매여동(동구)저탄장,Maeyeo-dong,대구광역시,동구,안심2동,128.7181583,35.910235,1,동구5
용계동2,Yonggye-dong,대구광역시,동구,안심2동,128.6862186,35.87883243,3,156+동구1+동구1-1
용계동1,Yonggye-dong,대구광역시,동구,안심2동,128.6861008,35.87872843,3,156+동구1+동구1-1
용계삼거리4,Yonggye (3) Junction,대구광역시,동구,안심2동,128.684017,35.87474318,3,518+651+동구5
용계삼거리2,Yonggye (3) Junction,대구광역시,동구,안심2동,128.6831999,35.8756441,6,555+618+719+805+818+836
신평동2,Sinpyeong-dong,대구광역시,동구,안심2동,128.6846283,35.87627667,3,156+동구1+동구1-1
신평동1,Sinpyeong-dong,대구광역시,동구,안심2동,128.684615,35.87686667,3,156+동구1+동구1-1
용계동3,Yonggye-dong,대구광역시,동구,안심2동,128.68785,35.880495,3,156+동구1+동구1-1
용계동4,Yonggye-dong,대구광역시,동구,안심2동,128.6878217,35.88056333,3,156+동구1+동구1-1
율하남교1,Yulhanamgyo(Bridge),대구광역시,동구,안심2동,128.6899833,35.87213167,4,518+618+651+719
신덕마을입구건너,Sindeok Maeul,대구광역시,동구,안심2동,128.6893608,35.88199378,1,156
대구그린파워앞,Daegu Green Power,대구광역시,동구,안심2동,128.7037195,35.88159168,1,동구5
대구그린파워건너,Daegu Green Power,대구광역시,동구,안심2동,128.703593,35.88172947,1,동구5
율하천4교1,Yulhacheon 4bridge 1,대구광역시,동구,안심2동,128.706283,35.88547385,1,동구5
율하천4교2,Yulhacheon 4bridge 2,대구광역시,동구,안심2동,128.7062965,35.88528522,1,동구5
율하천5교1,Yulhacheon 5bridge 1,대구광역시,동구,안심2동,128.7053368,35.88737518,1,동구5
율하천5교2,Yulhacheon 5bridge 2,대구광역시,동구,안심2동,128.7055477,35.88753462,1,동구5
송호지서편1,Songhoji West 1,대구광역시,동구,안심2동,128.7025206,35.8897784,1,동구5
송호지서편2,Songhoji West 2,대구광역시,동구,안심2동,128.7026514,35.8896198,1,동구5
항공교통본부앞,Air Traffic Control,대구광역시,동구,안심2동,128.7030821,35.89195818,1,동구5
항공교통본부건너,Air Traffic Control,대구광역시,동구,안심2동,128.7032615,35.89185268,1,동구5
율하천6교1,Yulhacheon 6bridge 1,대구광역시,동구,안심2동,128.7083243,35.89142808,1,동구5
안심고가교하부1,Ansim Elevated Bridge1,대구광역시,동구,안심2동,128.7016683,35.879,1,동구5
안심뉴타운1,Asim Newtown 1,대구광역시,동구,안심2동,128.70284,35.87404833,1,동구5
안심역(4번출구),Ansim Station,대구광역시,동구,안심3동,128.7350517,35.87147833,11,518+55+555+555-7+708+802+814+818+818-1+급행5+동구6
안심역(5번출구),Ansim Station,대구광역시,동구,안심3동,128.73459,35.87164667,11,518+55+555+555-7+708+802+814+818+818-1+급행5+동구6
이마트반야월점건너,E-Mart Banyawol Branch,대구광역시,동구,안심3동,128.7285167,35.86925167,2,518+708
금강동,Geumgang-dong,대구광역시,동구,안심3동,128.7363805,35.8591062,1,848
강동중·고등학교,Gangdong Middle and High School,대구광역시,동구,안심3동,128.7288883,35.86662667,3,836+동구7+북구3
강동중·고등학교건너,Gangdong Middle and High School,대구광역시,동구,안심3동,128.728744,35.86640165,3,836+동구7+북구3
동호육교2,Dongho Pedestrian Overpass,대구광역시,동구,안심3동,128.7245359,35.86683318,7,618+708+836+848+동구4-1+동구7+북구3
동호육교1,Dongho Pedestrian Overpass,대구광역시,동구,안심3동,128.7243817,35.86666833,7,618+708+836+848+동구4+동구7+북구3
영조아파트건너,Yeongjo Apts,대구광역시,동구,안심3동,128.7264567,35.86648833,4,618+836+동구7+북구3
영조아파트앞,Yeongjo Apts,대구광역시,동구,안심3동,128.72661,35.86652833,4,618+836+동구7+북구3
상록아파트,Sangnok Apts,대구광역시,동구,안심3동,128.7227183,35.86519,7,618+708+836+848+동구4+동구7+북구3
동호초등학교건너,Dongho Elementary School,대구광역시,동구,안심3동,128.721445,35.86484,7,618+708+836+848+동구4-1+동구7+북구3
송정삼거리2,Songjeong (3) Junction,대구광역시,동구,안심3동,128.731465,35.87033833,2,518+708
반야월역(3번출구),Banyawol Station(3Gate),대구광역시,동구,안심3동,128.714635,35.86578667,12,518+618+651+805+836+848+급행10+동구10+동구4-1+수성3+수성3-1+수성6
각산역(2번출구),Gaksan Station,대구광역시,동구,안심3동,128.7230917,35.86753167,4,518+618+836+848
신생원건너,Sinsengwon,대구광역시,동구,안심3동,128.7325735,35.86473202,2,618+848
신생원앞,Sinsengwon,대구광역시,동구,안심3동,128.732647,35.86486537,2,618+848
신서성당건너,Sinseo Catholic Church,대구광역시,동구,안심3동,128.7280767,35.86492,5,618+836+848+동구7+북구3
신서성당앞,Sinseo Catholic Church,대구광역시,동구,안심3동,128.7276037,35.86471255,5,618+836+848+동구7+북구3
안심역(1번출구),Ansim Station,대구광역시,동구,안심3동,128.733565,35.87240667,2,555-7+동구4-1
강동초교건너,Gangdong Elementary School,대구광역시,동구,안심3동,128.7293802,35.86730958,1,618
영조아파트3단지앞,Yeongjo Apts 3,대구광역시,동구,안심3동,128.7330676,35.86587897,1,618
강동초교앞,Gangdong Elementary School,대구광역시,동구,안심3동,128.7291701,35.86736125,1,618
안심역코오롱하늘채앞,Ansim Kolon Haneulchae Apts,대구광역시,동구,안심3동,128.732944,35.86617157,1,618
금강역1,Geumgang Station,대구광역시,동구,안심3동,128.7362483,35.86284667,1,848
금강역2,Geumgang Station,대구광역시,동구,안심3동,128.7361933,35.86273833,1,848
각산태영데시앙건너,Gaksan Taeyoung Dessian,대구광역시,동구,안심4동,128.7097876,35.872121,9,55+555+708+802+805+814+818+836+동구10
안심지구대건너,Ansim Area Patrol Unit,대구광역시,동구,안심4동,128.712535,35.87200567,10,55+555+708+802+805+814+818+836+급행5+동구10
경북교통,Gyeongbuk Transportation Company,대구광역시,동구,안심4동,128.71363,35.87041385,5,805+836+동구10+동구4-1+북구3
경북교통앞,Gyeongbuk Transportation Company,대구광역시,동구,안심4동,128.7137476,35.87025943,5,805+836+동구10+동구4+북구3
반야월역(4번출구)1,Banyawol Station(4Gate),대구광역시,동구,안심4동,128.7136867,35.86702667,5,805+836+동구10+동구4+북구3
반야월역(1번출구),Banyawol Station(1Gate),대구광역시,동구,안심4동,128.713535,35.86702,5,805+836+동구10+동구4-1+북구3
동부고교건너,Daegu Dongbu High School,대구광역시,동구,안심4동,128.7179282,35.87188035,6,55+555+802+814+818+북구3
동부고교앞,Daegu Dongbu High School,대구광역시,동구,안심4동,128.7170757,35.87207848,6,55+555+802+814+818+북구3
동부경찰서건너,Dongbu Police Station,대구광역시,동구,안심4동,128.72258,35.871855,7,55+555+802+814+818+급행5+북구3
동부경찰서앞,Dongbu Police Station,대구광역시,동구,안심4동,128.7233177,35.87192332,7,55+555+802+814+818+급행5+북구3
신서신일해피트리아파트,Sinseo Shinil Happytree Apts,대구광역시,동구,안심4동,128.7286834,35.87170322,6,55+555+802+814+818+동구4-1
녹원맨션,Nogwon Mansion,대구광역시,동구,안심4동,128.7295728,35.87181505,6,55+555+802+814+818+동구4
송정삼거리3,Songjeong (3) Junction,대구광역시,동구,안심4동,128.7324733,35.87158167,6,55+555+802+814+818+동구4
송정삼거리4,Songjeong (3) Junction,대구광역시,동구,안심4동,128.7318933,35.87162833,6,55+555+802+814+818+동구4-1
이마트반야월점앞,E-Mart Banyawol Branch,대구광역시,동구,안심4동,128.7278722,35.86932342,2,518+708
송정삼거리1,Songjeong (3) Junction,대구광역시,동구,안심4동,128.7318817,35.87066333,2,518+708
각산역(1번출구),Gaksan Station,대구광역시,동구,안심4동,128.7224967,35.86754442,4,518+618+836+848
반야월역(4번출구)2,Banyawol Station(4Gate),대구광역시,동구,안심4동,128.7147333,35.86610333,6,518+618+836+동구10+수성3+수성3-1
안심지구대앞,Ansim Area Patrol Unit,대구광역시,동구,안심4동,128.7121103,35.87213445,10,55+555+708+802+805+814+818+836+급행5+동구10
안심중학교앞,Ansim Middle School,대구광역시,동구,안심4동,128.7109067,35.86616667,8,518+618+651+719+동구10+북구3+수성3+수성3-1
반야월역(2번출구),Banyawol Station(2Gate),대구광역시,동구,안심4동,128.713735,35.864815,5,719+848+급행10+동구10+수성6
각산푸르지오,Gaksan Prugio,대구광역시,동구,안심4동,128.7139433,35.87418,2,708+동구4
